index,status,pokedex_number,name,generation,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
813,"Generic",698,"Amaura",6,"Rock","Ice",1.3,25.2,"Refrigerate","","Snow Warning",362,77,59,50,67,63,46,45,50,72,"Medium Fast","Monster","",87.5,30,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1
814,"Generic",699,"Aurorus",6,"Rock","Ice",2.7,225,"Refrigerate","","Snow Warning",521,123,77,72,99,92,58,45,50,104,"Medium Fast","Monster","",87.5,30,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1
815,"Generic",700,"Sylveon",6,"Fairy","",1,23.5,"Cute Charm","","Pixilate",525,95,65,65,110,130,60,45,50,184,"Medium Fast","Field","",87.5,35,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
816,"Generic",701,"Hawlucha",6,"Fighting","Flying",0.8,21.5,"Limber","Unburden","Mold Breaker",500,78,92,75,74,63,118,100,50,175,"Medium Fast","Flying","Human-Like",50,20,1,1,1,2,0.5,2,0.5,1,0,2,2,0.25,1,1,1,0.5,1,2
817,"Generic",702,"Dedenne",6,"Electric","Fairy",0.2,2.2,"Cheek Pouch","Pickup","Plus",431,67,58,57,81,67,101,180,50,151,"Medium Fast","Fairy","Field",50,20,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
818,"Generic",703,"Carbink",6,"Rock","Fairy",0.3,5.7,"Clear Body","","Sturdy",500,50,50,150,50,150,50,60,50,100,"Slow","Fairy","Mineral",NaN,25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
819,"Generic",704,"Goomy",6,"Dragon","",0.3,2.8,"Sap Sipper","Hydration","Gooey",300,45,50,35,55,75,40,45,35,60,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
820,"Generic",705,"Sliggoo",6,"Dragon","",0.8,17.5,"Sap Sipper","Hydration","Gooey",452,68,75,53,83,113,60,45,35,158,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
821,"PseudoLegendary",706,"Goodra",6,"Dragon","",2,150.5,"Sap Sipper","Hydration","Gooey",600,90,100,70,110,150,80,45,35,300,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
822,"Generic",707,"Klefki",6,"Steel","Fairy",0.2,3,"Prankster","","Magician",470,57,80,91,80,87,75,75,50,165,"Fast","Mineral","",50,20,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
823,"Generic",708,"Phantump",6,"Ghost","Grass",0.4,7,"Natural Cure","Frisk","Harvest",309,43,70,48,50,60,38,120,50,62,"Medium Fast","Amorphous","Grass",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
824,"Generic",709,"Trevenant",6,"Ghost","Grass",1.5,71,"Natural Cure","Frisk","Harvest",474,85,110,76,65,82,56,60,50,166,"Medium Fast","Amorphous","Grass",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
825,"Generic",710,"Pumpkaboo Average Size",6,"Ghost","Grass",0.4,5,"Pickup","Frisk","Insomnia",335,49,66,70,44,55,51,120,50,67,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
826,"Generic",710,"Pumpkaboo Small Size",6,"Ghost","Grass",0.3,3.5,"Pickup","Frisk","Insomnia",335,44,66,70,44,55,56,120,50,67,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
827,"Generic",710,"Pumpkaboo Large Size",6,"Ghost","Grass",0.5,7.5,"Pickup","Frisk","Insomnia",335,54,66,70,44,55,46,120,50,67,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
828,"Generic",710,"Pumpkaboo Super Size",6,"Ghost","Grass",0.8,15,"Pickup","Frisk","Insomnia",335,59,66,70,44,55,41,120,50,67,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
829,"Generic",711,"Gourgeist Average Size",6,"Ghost","Grass",0.9,12.5,"Pickup","Frisk","Insomnia",494,65,90,122,58,75,84,60,50,173,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
830,"Generic",711,"Gourgeist Small Size",6,"Ghost","Grass",0.7,9.5,"Pickup","Frisk","Insomnia",494,55,85,122,58,75,99,60,50,173,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
831,"Generic",711,"Gourgeist Large Size",6,"Ghost","Grass",1.1,14,"Pickup","Frisk","Insomnia",494,75,95,122,58,75,69,60,50,173,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
832,"Generic",711,"Gourgeist Super Size",6,"Ghost","Grass",1.7,39,"Pickup","Frisk","Insomnia",494,85,100,122,58,75,54,60,50,173,"Medium Fast","Amorphous","",50,20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
833,"Generic",712,"Bergmite",6,"Ice","",1,99.5,"Own Tempo","Ice Body","Sturdy",304,55,69,85,32,35,28,190,50,61,"Medium Fast","Mineral","Monster",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
834,"Generic",713,"Avalugg",6,"Ice","",2,505,"Own Tempo","Ice Body","Sturdy",514,95,117,184,44,46,28,55,50,180,"Medium Fast","Mineral","Monster",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
835,"Generic",714,"Noibat",6,"Flying","Dragon",0.5,8,"Frisk","Infiltrator","Telepathy",245,40,30,35,45,40,55,190,50,49,"Medium Fast","Dragon","Flying",50,20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
836,"Generic",715,"Noivern",6,"Flying","Dragon",1.5,85,"Frisk","Infiltrator","Telepathy",535,85,70,80,97,80,123,45,50,187,"Medium Fast","Dragon","Flying",50,20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
837,"Legendary",716,"Xerneas",6,"Fairy","",3,215,"Fairy Aura","","",680,126,131,95,131,98,99,45,0,340,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
838,"Legendary",717,"Yveltal",6,"Dark","Flying",5.8,203,"Dark Aura","","",680,126,131,95,131,98,99,45,0,340,"Slow","Undiscovered","",NaN,120,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
839,"Legendary",718,"Zygarde 50% Forme",6,"Dragon","Ground",5,305,"Aura Break","Power Construct","",600,108,100,121,81,95,95,3,0,300,"Slow","Undiscovered","",NaN,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
840,"Legendary",718,"Zygarde 10% Forme",7,"Dragon","Ground",1.2,33.5,"Aura Break","Power Construct","",486,54,100,71,61,85,115,3,0,243,"Slow","Undiscovered","",NaN,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
841,"Legendary",718,"Zygarde Complete Forme",6,"Dragon","Ground",4.5,610,"Power Construct","","",708,216,100,121,91,95,85,3,0,354,"Slow","Undiscovered","",NaN,120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
842,"Mythical",719,"Diancie",6,"Rock","Fairy",0.7,8.8,"Clear Body","","",600,50,100,150,100,150,50,3,50,300,"Slow","Undiscovered","",NaN,25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
843,"Mythical",719,"Mega Diancie",6,"Rock","Fairy",1.1,27.8,"Magic Bounce","","",700,50,160,110,160,110,110,3,50,350,"Slow","Undiscovered","",NaN,25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
844,"Mythical",720,"Hoopa Hoopa Confined",6,"Psychic","Ghost",0.5,9,"Magician","","",600,80,110,60,150,130,70,3,100,300,"Slow","Undiscovered","",NaN,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
845,"Mythical",720,"Hoopa Hoopa Unbound",6,"Psychic","Dark",6.5,490,"Magician","","",680,80,160,60,170,130,80,3,50,340,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
846,"Mythical",721,"Volcanion",6,"Fire","Water",1.7,195,"Water Absorb","","",600,80,110,120,130,90,70,3,100,300,"Slow","Undiscovered","",NaN,120,1,0.25,0,2,1,0.25,1,1,2,1,1,0.5,2,1,1,1,0.25,0.5
847,"Generic",722,"Rowlet",7,"Grass","Flying",0.3,1.5,"Overgrow","","Long Reach",320,68,55,55,50,50,42,45,50,64,"Medium Slow","Flying","",87.5,15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
848,"Generic",723,"Dartrix",7,"Grass","Flying",0.7,16,"Overgrow","","Long Reach",420,78,75,75,70,70,52,45,50,147,"Medium Slow","Flying","",87.5,15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
849,"Generic",724,"Decidueye",7,"Grass","Ghost",1.6,36.6,"Overgrow","","Long Reach",530,78,107,75,100,100,70,45,50,265,"Medium Slow","Flying","",87.5,15,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
850,"Generic",725,"Litten",7,"Fire","",0.4,4.3,"Blaze","","Intimidate",320,45,65,40,60,40,70,45,50,64,"Medium Slow","Field","",87.5,15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
851,"Generic",726,"Torracat",7,"Fire","",0.7,25,"Blaze","","Intimidate",420,65,85,50,80,50,90,45,50,147,"Medium Slow","Field","",87.5,15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
852,"Generic",727,"Incineroar",7,"Fire","Dark",1.8,83,"Blaze","","Intimidate",530,95,115,90,80,90,60,45,50,265,"Medium Slow","Field","",87.5,15,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
853,"Generic",728,"Popplio",7,"Water","",0.4,7.5,"Torrent","","Liquid Voice",320,50,54,54,66,56,40,45,50,64,"Medium Slow","Field","Water 1",87.5,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
854,"Generic",729,"Brionne",7,"Water","",0.6,17.5,"Torrent","","Liquid Voice",420,60,69,69,91,81,50,45,50,147,"Medium Slow","Field","Water 1",87.5,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
855,"Generic",730,"Primarina",7,"Water","Fairy",1.8,44,"Torrent","","Liquid Voice",530,80,74,74,126,116,60,45,50,265,"Medium Slow","Field","Water 1",87.5,15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
856,"Generic",731,"Pikipek",7,"Normal","Flying",0.3,1.2,"Keen Eye","Skill Link","Pickup",265,35,75,30,30,30,65,255,50,53,"Medium Fast","Flying","",50,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
857,"Generic",732,"Trumbeak",7,"Normal","Flying",0.6,14.8,"Keen Eye","Skill Link","Pickup",355,55,85,50,40,50,75,120,50,124,"Medium Fast","Flying","",50,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
858,"Generic",733,"Toucannon",7,"Normal","Flying",1.1,26,"Keen Eye","Skill Link","Sheer Force",485,80,120,75,75,75,60,45,50,243,"Medium Fast","Flying","",50,15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
859,"Generic",734,"Yungoos",7,"Normal","",0.4,6,"Strong Jaw","Stakeout","Adaptability",253,48,70,30,30,30,45,255,50,51,"Medium Fast","Field","",50,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
860,"Generic",735,"Gumshoos",7,"Normal","",0.7,14.2,"Strong Jaw","Stakeout","Adaptability",418,88,110,60,55,60,45,127,50,146,"Medium Fast","Field","",50,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
861,"Generic",736,"Grubbin",7,"Bug","",0.4,4.4,"Swarm","","",300,47,62,45,55,45,46,255,50,60,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
862,"Generic",737,"Charjabug",7,"Bug","Electric",0.5,10.5,"Battery","","",400,57,82,95,55,75,36,120,50,140,"Medium Fast","Bug","",50,15,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
863,"Generic",738,"Vikavolt",7,"Bug","Electric",1.5,45,"Levitate","","",500,77,70,90,145,75,43,45,50,250,"Medium Fast","Bug","",50,15,1,2,1,0.5,0.5,1,0.5,1,0,1,1,1,2,1,1,1,0.5,1
864,"Generic",739,"Crabrawler",7,"Fighting","",0.6,7,"Hyper Cutter","Iron Fist","Anger Point",338,47,82,57,42,47,63,225,50,68,"Medium Fast","Water 3","",50,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
865,"Generic",740,"Crabominable",7,"Fighting","Ice",1.7,180,"Hyper Cutter","Iron Fist","Anger Point",478,97,132,77,62,67,43,60,50,167,"Medium Fast","Water 3","",50,20,1,2,1,1,1,0.5,2,1,1,2,2,0.5,1,1,1,0.5,2,2
866,"Generic",741,"Oricorio Baile Style",7,"Fire","Flying",0.6,3.4,"Dancer","","",476,75,70,70,98,70,93,45,50,167,"Medium Fast","Flying","",25,20,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
867,"Generic",741,"Oricorio Pom-Pom Style",7,"Electric","Flying",0.6,3.4,"Dancer","","",476,75,70,70,98,70,93,45,50,167,"Medium Fast","Flying","",25,20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
868,"Generic",741,"Oricorio Pa'u Style",7,"Psychic","Flying",0.6,3.4,"Dancer","","",476,75,70,70,98,70,93,45,50,167,"Medium Fast","Flying","",25,20,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
869,"Generic",741,"Oricorio Sensu Style",7,"Ghost","Flying",0.6,3.4,"Dancer","","",476,75,70,70,98,70,93,45,50,167,"Medium Fast","Flying","",25,20,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
870,"Generic",742,"Cutiefly",7,"Bug","Fairy",0.1,0.2,"Honey Gather","Shield Dust","Sweet Veil",304,40,45,40,55,40,84,190,50,61,"Medium Fast","Bug","Fairy",50,20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
871,"Generic",743,"Ribombee",7,"Bug","Fairy",0.2,0.5,"Honey Gather","Shield Dust","Sweet Veil",464,60,55,60,95,70,124,75,50,162,"Medium Fast","Bug","Fairy",50,20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
872,"Generic",744,"Rockruff",7,"Rock","",0.5,9.2,"Keen Eye","Vital Spirit","Steadfast",280,45,65,40,30,40,60,190,50,56,"Medium Fast","Field","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
873,"Generic",744,"Own Tempo Rockruff",7,"Rock","",0.5,9.2,"Own Tempo","","",280,45,65,40,30,40,60,190,50,56,"Medium Fast","Field","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
874,"Generic",745,"Lycanroc Midday Form",7,"Rock","",0.8,25,"Keen Eye","Sand Rush","Steadfast",487,75,115,65,55,65,112,90,50,170,"Medium Fast","Field","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
875,"Generic",745,"Lycanroc Midnight Form",7,"Rock","",1.1,25,"Keen Eye","Vital Spirit","No Guard",487,85,115,75,55,75,82,90,50,170,"Medium Fast","Field","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
876,"Generic",745,"Lycanroc Dusk Form",7,"Rock","",0.8,25,"Tough Claws","","",487,75,117,65,55,65,110,90,50,170,"Medium Fast","Field","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
877,"Generic",746,"Wishiwashi Solo Form",7,"Water","",0.2,0.3,"Schooling","","",175,45,20,20,25,25,40,60,50,61,"Fast","Water 2","",50,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
878,"Generic",746,"Wishiwashi School Form",7,"Water","",8.2,78.6,"Schooling","","",620,45,140,130,140,135,30,60,50,217,"Fast","Water 2","",50,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
879,"Generic",747,"Mareanie",7,"Poison","Water",0.4,8,"Merciless","Limber","Regenerator",305,50,53,62,43,52,45,190,50,61,"Medium Fast","Water 1","",50,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
880,"Generic",748,"Toxapex",7,"Poison","Water",0.7,14.5,"Merciless","Limber","Regenerator",495,50,63,152,53,142,35,75,50,173,"Medium Fast","Water 1","",50,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
881,"Generic",749,"Mudbray",7,"Ground","",1,110,"Own Tempo","Stamina","Inner Focus",385,70,100,70,45,55,45,190,50,77,"Medium Fast","Field","",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
882,"Generic",750,"Mudsdale",7,"Ground","",2.5,920,"Own Tempo","Stamina","Inner Focus",500,100,125,100,55,85,35,60,50,175,"Medium Fast","Field","",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
883,"Generic",751,"Dewpider",7,"Water","Bug",0.3,4,"Water Bubble","","Water Absorb",269,38,40,52,40,72,27,200,50,54,"Medium Fast","Bug","Water 1",50,15,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
884,"Generic",752,"Araquanid",7,"Water","Bug",1.8,82,"Water Bubble","","Water Absorb",454,68,70,92,50,132,42,100,50,159,"Medium Fast","Bug","Water 1",50,15,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
885,"Generic",753,"Fomantis",7,"Grass","",0.3,1.5,"Leaf Guard","","Contrary",250,40,55,35,50,35,35,190,50,50,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
886,"Generic",754,"Lurantis",7,"Grass","",0.9,18.5,"Leaf Guard","","Contrary",480,70,105,90,80,90,45,75,50,168,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
887,"Generic",755,"Morelull",7,"Grass","Fairy",0.2,1.5,"Illuminate","Effect Spore","Rain Dish",285,40,35,55,65,75,15,190,50,57,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
888,"Generic",756,"Shiinotic",7,"Grass","Fairy",1,11.5,"Illuminate","Effect Spore","Rain Dish",405,60,45,80,90,100,30,75,50,142,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
889,"Generic",757,"Salandit",7,"Poison","Fire",0.6,4.8,"Corrosion","","Oblivious",320,48,44,40,71,40,77,120,50,64,"Medium Fast","Dragon","Monster",87.5,20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
890,"Generic",758,"Salazzle",7,"Poison","Fire",1.2,22.2,"Corrosion","","Oblivious",480,68,64,60,111,60,117,45,50,168,"Medium Fast","Dragon","Monster",0,20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
891,"Generic",759,"Stufful",7,"Normal","Fighting",0.5,6.8,"Fluffy","Klutz","Cute Charm",340,70,75,50,45,50,50,140,50,68,"Medium Fast","Field","",50,15,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
892,"Generic",760,"Bewear",7,"Normal","Fighting",2.1,135,"Fluffy","Klutz","Unnerve",500,120,125,80,55,60,60,70,50,175,"Medium Fast","Field","",50,15,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
893,"Generic",761,"Bounsweet",7,"Grass","",0.3,3.2,"Leaf Guard","Oblivious","Sweet Veil",210,42,30,38,30,38,32,235,50,42,"Medium Slow","Grass","",0,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
894,"Generic",762,"Steenee",7,"Grass","",0.7,8.2,"Leaf Guard","Oblivious","Sweet Veil",290,52,40,48,40,48,62,120,50,102,"Medium Slow","Grass","",0,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
895,"Generic",763,"Tsareena",7,"Grass","",1.2,21.4,"Leaf Guard","Queenly Majesty","Sweet Veil",510,72,120,98,50,98,72,45,50,230,"Medium Slow","Grass","",0,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
896,"Generic",764,"Comfey",7,"Fairy","",0.1,0.3,"Flower Veil","Triage","Natural Cure",485,51,52,90,82,110,100,60,50,170,"Fast","Grass","",25,20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
897,"Generic",765,"Oranguru",7,"Normal","Psychic",1.5,76,"Inner Focus","Telepathy","Symbiosis",490,90,60,80,90,110,60,45,50,172,"Slow","Field","",50,20,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
898,"Generic",766,"Passimian",7,"Fighting","",2,82.8,"Receiver","","Defiant",490,100,120,90,40,60,80,45,50,172,"Slow","Field","",50,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
899,"Generic",767,"Wimpod",7,"Bug","Water",0.5,12,"Wimp Out","","",230,25,35,40,20,30,80,90,50,46,"Medium Fast","Bug","Water 3",50,20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
900,"Generic",768,"Golisopod",7,"Bug","Water",2,108,"Emergency Exit","","",530,75,125,140,60,90,40,45,50,186,"Medium Fast","Bug","Water 3",50,20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
901,"Generic",769,"Sandygast",7,"Ghost","Ground",0.5,70,"Water Compaction","","Sand Veil",320,55,55,80,70,45,15,140,50,64,"Medium Fast","Amorphous","",50,15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
902,"Generic",770,"Palossand",7,"Ghost","Ground",1.3,250,"Water Compaction","","Sand Veil",480,85,75,110,100,75,35,60,50,168,"Medium Fast","Amorphous","",50,15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
903,"Generic",771,"Pyukumuku",7,"Water","",0.3,1.2,"Innards Out","","Unaware",410,55,60,130,30,130,5,60,50,144,"Fast","Water 1","",50,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
904,"Sub Legendary",772,"Type: Null",7,"Normal","",1.9,120.5,"Battle Armor","","",534,95,95,95,95,95,59,3,0,107,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
905,"Sub Legendary",773,"Silvally",7,"Normal","",2.3,100.5,"RKS System","","",570,95,95,95,95,95,95,3,0,285,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
906,"Generic",774,"Minior Meteor Form",7,"Rock","Flying",0.3,40,"Shields Down","","",440,60,60,100,60,100,60,30,50,154,"Medium Slow","Mineral","",NaN,25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
907,"Generic",774,"Minior Core Form",7,"Rock","Flying",0.3,0.3,"Shields Down","","",500,60,100,60,100,60,120,30,50,175,"Medium Slow","Mineral","",NaN,25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
908,"Generic",775,"Komala",7,"Normal","",0.4,19.9,"Comatose","","",480,65,115,65,75,95,65,45,50,168,"Slow","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
909,"Generic",776,"Turtonator",7,"Fire","Dragon",2,212,"Shell Armor","","",485,60,78,135,91,85,36,70,50,170,"Medium Fast","Dragon","Monster",50,20,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
910,"Generic",777,"Togedemaru",7,"Electric","Steel",0.3,3.3,"Iron Barbs","Lightning Rod","Sturdy",435,65,98,63,40,73,96,180,50,152,"Medium Fast","Fairy","Field",50,10,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
911,"Generic",778,"Mimikyu",7,"Ghost","Fairy",0.2,0.7,"Disguise","","",476,55,90,80,50,105,96,45,50,167,"Medium Fast","Amorphous","",50,20,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
912,"Generic",779,"Bruxish",7,"Water","Psychic",0.9,19,"Dazzling","Strong Jaw","Wonder Skin",475,68,105,70,70,70,92,80,50,166,"Medium Fast","Water 2","",50,15,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
913,"Generic",780,"Drampa",7,"Normal","Dragon",3,185,"Berserk","Sap Sipper","Cloud Nine",485,78,60,85,135,91,36,70,50,170,"Medium Fast","Dragon","Monster",50,20,1,0.5,0.5,0.5,0.5,2,2,1,1,1,1,1,1,0,2,1,1,2
914,"Generic",781,"Dhelmise",7,"Ghost","Grass",3.9,210,"Steelworker","","",517,70,131,100,86,90,40,25,50,181,"Medium Fast","Mineral","",NaN,25,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
915,"Generic",782,"Jangmo-o",7,"Dragon","",0.6,29.7,"Bulletproof","Soundproof","Overcoat",300,45,55,65,45,45,45,45,50,60,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
916,"Generic",783,"Hakamo-o",7,"Dragon","Fighting",1.2,47,"Bulletproof","Soundproof","Overcoat",420,55,75,90,65,70,65,45,50,147,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
